title,cleaned_title,sentiment_label,source
"`` After a long , unprofitable period the Food Division posted a profitable result , which speaks of a healthier cost structure and a new approach in business operations , '' Rihko said .",after a long unprofitable period the food division posted a profitable result which speaks of a healthier cost structure and a new approach in business operation rihko said,positive,financial_phrasebank
"`` While concerns remain longer term , size and scale may enable Nokia to hold on to its newfound margin improvements in the near term , '' the analyst wrote .",while concern remain longer term size and scale may enable nokia to hold on to it newfound margin improvement in the near term the analyst wrote,positive,financial_phrasebank
"Continuing operations turned an operating loss of EUR 0.1 mn , a slight improvement from a loss of EUR 0.2 mn a year earlier .",continuing operation turned an operating loss of eur 01 mn a slight improvement from a loss of eur 02 mn a year earlier,positive,financial_phrasebank
Earnings per share were higher at 0.48 against 0.37 a year before and ahead of market consensus of 0.40 eur .,earnings per share were higher at 048 against 037 a year before and ahead of market consensus of 040 eur,positive,financial_phrasebank
"W+Ærtsil+Æ 's solution has been selected for its low fuel consumption , environmentally sound technology , and global service support .",wrtsil s solution ha been selected for it low fuel consumption environmentally sound technology and global service support,positive,financial_phrasebank
"Dirk Jones , head of Financial Institutions Client Sales Management , GTS , Citigroup , Inc , said , ` Citi is extremely pleased to be providing global custody services to Pohjola Group Bank .",dirk jones head of financial institution client sale management gts citigroup inc said citi is extremely pleased to be providing global custody service to pohjola group bank,positive,financial_phrasebank
The company said it estimates to make a slight profit thanks to cost-cutting measures .,the company said it estimate to make a slight profit thanks to costcutting measure,positive,financial_phrasebank
"The previously concluded adaptation measures , concerning other staff , were adequate for the time being , and the planning operations continue as before at the plant , the company said .",the previously concluded adaptation measure concerning other staff were adequate for the time being and the planning operation continue a before at the plant the company said,positive,financial_phrasebank
"The previously concluded adaptation measures concerning the other personnel are adequate for the time being , Raute said .",the previously concluded adaptation measure concerning the other personnel are adequate for the time being raute said,positive,financial_phrasebank
"` After fixing our home-base , cutting costs and closing the non-profitable units , we are now looking at going forward , ' she said .",after fixing our homebase cutting cost and closing the nonprofitable unit we are now looking at going forward she said,positive,financial_phrasebank
"29 September , 2010 Finnish waste management and recycling company Lassila & Tikanoja expands its operations in Russia by introducing its recently completed recycling plant in the city of Dubna near Moscow .",29 september 2010 finnish waste management and recycling company lassila tikanoja expands it operation in russia by introducing it recently completed recycling plant in the city of dubna near moscow,positive,financial_phrasebank
"Rory Fitzgerald , general manager , operations , Bristol Port , said : `` With the use of low maintenance technology we can save up to 30 per cent on servicing , plus the load sensing hydraulics can save us an extra 15 to 30 per cent on fuel consumption . ''",rory fitzgerald general manager operation bristol port said with the use of low maintenance technology we can save up to 30 per cent on servicing plus the load sensing hydraulics can save u an extra 15 to 30 per cent on fuel consumption,positive,financial_phrasebank
"`` Method and System for Controlling a Hard Disk Drive Using a Multimediacard Physical Interface '' was invented by Marko Ahvenainen Ruutana , Finland .",method and system for controlling a hard disk drive using a multimediacard physical interface wa invented by marko ahvenainen ruutana finland,neutral,financial_phrasebank
"The 10,000-odd square metre plot that Stockmann has bought for the Nevsky Center shopping center is located on Nevsky Prospect , St Petersburg 's high street , next to the Vosstaniya Square underground station , in the immediate vicinity of Moscow Station .",the 10000odd square metre plot that stockmann ha bought for the nevsky center shopping center is located on nevsky prospect st petersburg s high street next to the vosstaniya square underground station in the immediate vicinity of moscow station,neutral,financial_phrasebank
The court found TelecomInvest 's arguments convincing .,the court found telecominvest s argument convincing,positive,financial_phrasebank
"The other actions include the cutting of the expensive weekend shifts , the freezing of the production bonus system and by a general cost-cutting program .",the other action include the cutting of the expensive weekend shift the freezing of the production bonus system and by a general costcutting program,neutral,financial_phrasebank
"Typically , the transmission power level can be decreased when the interference noise is above a predefined value .",typically the transmission power level can be decreased when the interference noise is above a predefined value,neutral,financial_phrasebank
Bioheapleaching makes extraction of metals from low grade ore economically viable .,bioheapleaching make extraction of metal from low grade ore economically viable,neutral,financial_phrasebank
"Dubai Nokia has announced the launch of `` Comes with Music '' , its ground-breaking service which introduces a new way for people to enjoy music .",dubai nokia ha announced the launch of come with music it groundbreaking service which introduces a new way for people to enjoy music,positive,financial_phrasebank
"Rapala VMC Corporation STOCK EXCHANGE RELEASE October 10 , 2008 at 11.45 am Kaupthing Bank Oyj ( `` Kapthing '' ) has informed Rapala VMC Corporation ( `` Rapala '' ) that it has interrupted the liquidity providing for Rapala 's share for the time being .",rapala vmc corporation stock exchange release october 10 2008 at 1145 am kaupthing bank oyj kapthing ha informed rapala vmc corporation rapala that it ha interrupted the liquidity providing for rapala s share for the time being,negative,financial_phrasebank
"Steve Jackson , eBusiness Analyst at Satama and former CEO of Aboavista said : `` Google broke the mold when they gave away Google Analytics for free .",steve jackson ebusiness analyst at satama and former ceo of aboavista said google broke the mold when they gave away google analytics for free,neutral,financial_phrasebank
"Sukhraj Dulai , of the 2900 block of Boni Sue Court , a cul-de-sac on the city 's north side , started the vehicle and went inside his house about 8 a.m. Tuesday , leaving the garage door open .",sukhraj dulai of the 2900 block of boni sue court a culdesac on the city s north side started the vehicle and went inside his house about 8 am tuesday leaving the garage door open,neutral,financial_phrasebank
The negotiations concern 246 salaried and senior salaried employees and are scheduled to be completed in six weeks .,the negotiation concern 246 salaried and senior salaried employee and are scheduled to be completed in six week,neutral,financial_phrasebank
"Typical end-uses include roof structures , floorings , walls and ceilings , non-visible structures in vehicles , packaging and boxes , construction site structures , fencing and shelters , and formwork with a limited number of concrete pourings .",typical enduses include roof structure flooring wall and ceiling nonvisible structure in vehicle packaging and box construction site structure fencing and shelter and formwork with a limited number of concrete pourings,neutral,financial_phrasebank
"We offer challenging and interesting employment for over 20,000 people in 20 countries throughout Europe .",we offer challenging and interesting employment for over 20000 people in 20 country throughout europe,neutral,financial_phrasebank
"We offer our clients integrated management consulting , total solutions for complex projects and efficient , best-in-class design and supervision .",we offer our client integrated management consulting total solution for complex project and efficient bestinclass design and supervision,neutral,financial_phrasebank
`` Our research shows that access to information technology has been one of the limiting factors for most small businesses especially when they work in a heterogenous network based environment .,our research show that access to information technology ha been one of the limiting factor for most small business especially when they work in a heterogenous network based environment,neutral,financial_phrasebank
1 Block lamp Harri Koskinen 's light was introduced in 1996 and has been a bestseller ever since .,1 block lamp harri koskinen s light wa introduced in 1996 and ha been a bestseller ever since,positive,financial_phrasebank
"Amer , which bought Salomon from adidas in October , said the job cuts are aimed at boosting competitiveness .",amer which bought salomon from adidas in october said the job cut are aimed at boosting competitiveness,neutral,financial_phrasebank
"However , this increases signaling traffic which wastes network resources and allows fewer smartphones to connect .",however this increase signaling traffic which waste network resource and allows fewer smartphones to connect,negative,financial_phrasebank
"In a note to clients published , the Dutch broker described the company 's third quarter results as ` soft ' , although it also noted that Elcoteq retained its guidance , dealers said .",in a note to client published the dutch broker described the company s third quarter result a soft although it also noted that elcoteq retained it guidance dealer said,neutral,financial_phrasebank
M2 Communications disclaims all liability for information provided within information on on the world wide web .,m2 communication disclaims all liability for information provided within information on on the world wide web,neutral,financial_phrasebank
Rosen was cautious about being too optimistic inregard to the second half of the year .,rosen wa cautious about being too optimistic inregard to the second half of the year,neutral,financial_phrasebank
"The EB Tough VoIP Field Phone is equipped with an integrated speaker , Ethernet and SHDSL connectivity , and enables several innovative applications .",the eb tough voip field phone is equipped with an integrated speaker ethernet and shdsl connectivity and enables several innovative application,neutral,financial_phrasebank
The first ship has been delayed and is estimated to be completed in spring 2010 .,the first ship ha been delayed and is estimated to be completed in spring 2010,negative,financial_phrasebank
"Tallink Silja attributes the significant drop to problems with the booking system that was taken into operation in October , the sale of trailer ferry ` Sky Wind ' and the route between Stockholm and Riga , which has won passengers from the Helsinki-Stockholm route .",tallink silja attribute the significant drop to problem with the booking system that wa taken into operation in october the sale of trailer ferry sky wind and the route between stockholm and riga which ha won passenger from the helsinkistockholm route,negative,financial_phrasebank
Finnlines estimated in its annual general meeting that 2008 will be financially a tough year due to large investments .,finnlines estimated in it annual general meeting that 2008 will be financially a tough year due to large investment,negative,financial_phrasebank
"`` Adjustment to the fall in price level , in contrast , has been less effective .",adjustment to the fall in price level in contrast ha been less effective,negative,financial_phrasebank
17 March 2011 - Goldman Sachs estimates that there are negative prospects for the Norwegian mobile operations of Norway 's Telenor ASA OSL : TEL and Sweden 's TeliaSonera AB STO : TLSN in the short term .,17 march 2011 goldman sachs estimate that there are negative prospect for the norwegian mobile operation of norway s telenor asa osl tel and sweden s teliasonera ab sto tlsn in the short term,negative,financial_phrasebank
"To ensure low operational cost for radio networks , the BTS modules can be configured , software upgraded and diagnosed remotely .",to ensure low operational cost for radio network the bts module can be configured software upgraded and diagnosed remotely,positive,financial_phrasebank
"Based on the first quarter result , existing order backlog and new order prospects , the company expects that full-year sales will contract by 25 % from 2008 , the gross margin will stay at a healthy level , and the operating profit margin will be lower than in 2008 due to lower sales volume .",based on the first quarter result existing order backlog and new order prospect the company expects that fullyear sale will contract by 25 from 2008 the gross margin will stay at a healthy level and the operating profit margin will be lower than in 2008 due to lower sale volume,negative,financial_phrasebank
"Key shareholders of Finnish IT services provider TietoEnator Oyj on Friday rejected a hostile EUR1 .08 billion $ 1.67 billion offer from buyout shop Nordic Capital , giving new life to a possible counter offer from Blackstone Group LP and Norwegian telecom Telenor ASA .",key shareholder of finnish it service provider tietoenator oyj on friday rejected a hostile eur1 08 billion 167 billion offer from buyout shop nordic capital giving new life to a possible counter offer from blackstone group lp and norwegian telecom telenor asa,positive,financial_phrasebank
"He answers questions on how many visitors Conversations gets , how big the team is and what the problems are when setting up social media channels .",he answer question on how many visitor conversation get how big the team is and what the problem are when setting up social medium channel,neutral,financial_phrasebank
stores 16 March 2010 - Finnish stationery and gift retailer Tiimari HEL : TII1V said yesterday that it will cut a total of 28 jobs in its units Tiimari Retail Ltd and Gallerix Finland Ltd as a result of the closure of shops .,store 16 march 2010 finnish stationery and gift retailer tiimari hel tii1v said yesterday that it will cut a total of 28 job in it unit tiimari retail ltd and gallerix finland ltd a a result of the closure of shop,negative,financial_phrasebank
"A local waste management company , Turun Seudun J+Ætehuolto , has planned to set up a 150,000 tonne waste-burning facility .",a local waste management company turun seudun jtehuolto ha planned to set up a 150000 tonne wasteburning facility,neutral,financial_phrasebank
"According to Chairman Michael Hornborg , the organizations has merely criticised Raisio 's weak performance .",according to chairman michael hornborg the organization ha merely criticised raisio s weak performance,neutral,financial_phrasebank
"As a result , the Russia 's import restrictions on Finnish dairy companies will be canceled on 6 August 2010 .",a a result the russia s import restriction on finnish dairy company will be canceled on 6 august 2010,positive,financial_phrasebank
Finnish forestry company UPM-Kymmene and waste management company Lassila & Tikanoja said on Jan. 30 they were planning to produce ethanol and energy from commercial and industrial waste .,finnish forestry company upmkymmene and waste management company lassila tikanoja said on jan 30 they were planning to produce ethanol and energy from commercial and industrial waste,neutral,financial_phrasebank
"Only the driver was left in the car with the suspect , who was kidnapped and forced at gunpoint to drive to Durham .",only the driver wa left in the car with the suspect who wa kidnapped and forced at gunpoint to drive to durham,negative,financial_phrasebank
"PGE Belchatow runs the 4.44 GW Belchatow coal-fired power plant , and Fortum has intentions to start a CCS demonstration project jointly with Teollisuuden Voima Oyj ( TVO ) - another Finnish utility - at the their jointly owned 565MW Meri-Pori coal-fired facility .",pge belchatow run the 444 gw belchatow coalfired power plant and fortum ha intention to start a cc demonstration project jointly with teollisuuden voima oyj tvo another finnish utility at the their jointly owned 565mw meripori coalfired facility,neutral,financial_phrasebank
"The chain has been trying to cut its own costs , pressuring vendors such as fitness equipment manufacturer Precor to slash prices .",the chain ha been trying to cut it own cost pressuring vendor such a fitness equipment manufacturer precor to slash price,neutral,financial_phrasebank
BioTie North-American licensing partner Somaxon Pharmaceuticals started a phase II-III clinical study in patients suffering from pathological gambling and a pilot phase II study in nicotine addiction smoking cessation .,biotie northamerican licensing partner somaxon pharmaceutical started a phase iiiii clinical study in patient suffering from pathological gambling and a pilot phase ii study in nicotine addiction smoking cessation,neutral,financial_phrasebank
"For 24-hour news , try ICIS news www.icis.com Click `` trial '' , then ICIS news",for 24hour news try icis news wwwiciscom click trial then icis news,neutral,financial_phrasebank
He wore a black beanie-type cap and a black jacket .,he wore a black beanietype cap and a black jacket,neutral,financial_phrasebank
The administrators have indicated a need for 900 job cuts at the Irish insurer over the next 15 months .,the administrator have indicated a need for 900 job cut at the irish insurer over the next 15 month,negative,financial_phrasebank
The products have a low salt and fat content .,the product have a low salt and fat content,neutral,financial_phrasebank
The total need for staff cuts corresponds to about 300 man-years .,the total need for staff cut corresponds to about 300 manyears,negative,financial_phrasebank
"According to product manager Lassi Hietanen , building a power plant that burns mixed waste in Helsinki may not be a good idea because this reduces the production of combined power plants using natural gas .",according to product manager lassi hietanen building a power plant that burn mixed waste in helsinki may not be a good idea because this reduces the production of combined power plant using natural gas,neutral,financial_phrasebank
"According to Scanfil , demand for telecommunications network products has fluctuated significantly in the third quarter of 2006 , and the situation is expected to remain unstable for the rest of the year .",according to scanfil demand for telecommunication network product ha fluctuated significantly in the third quarter of 2006 and the situation is expected to remain unstable for the rest of the year,negative,financial_phrasebank
Finnair believes the strike will cause it daily net losses in excess of EUR 2mn due to canceled reservations and passenger re-routing .,finnair belief the strike will cause it daily net loss in excess of eur 2mn due to canceled reservation and passenger rerouting,negative,financial_phrasebank
"HELSINKI Thomson Financial - Shares closed little changed , with Cargotec and Huhtamaki dropping sharply on disappointing second-quarter reports .",helsinki thomson financial share closed little changed with cargotec and huhtamaki dropping sharply on disappointing secondquarter report,negative,financial_phrasebank
"The airline estimated that the cancellation of its flights due to the closure of European airspace , and the process of recommencing traffic , have caused a the company a loss of EUR20m , including the costs of stranded passengers ' accommodation .",the airline estimated that the cancellation of it flight due to the closure of european airspace and the process of recommencing traffic have caused a the company a loss of eur20m including the cost of stranded passenger accommodation,negative,financial_phrasebank
The announcement comes two weeks before a key licensing agreement expires between between the two companies which are embroiled in a disagreement over royalty payments for Texas Instrument chips which use Qualcomm-patented technology .,the announcement come two week before a key licensing agreement expires between between the two company which are embroiled in a disagreement over royalty payment for texas instrument chip which use qualcommpatented technology,negative,financial_phrasebank
"In Finland , OP-Pohjola 's staff union is boycotting the group 's insurance sales tasks because the company has refused to take the sale of insurance into account in determining wages .",in finland oppohjola s staff union is boycotting the group s insurance sale task because the company ha refused to take the sale of insurance into account in determining wage,negative,financial_phrasebank
Ruukki Group calculates that it has lost EUR 4mn in the failed project .,ruukki group calculates that it ha lost eur 4mn in the failed project,negative,financial_phrasebank
"Samsung currently occupies third place and lost ground during the quarter , dropping by 1.8 % to an 11.1 % share overall .",samsung currently occupies third place and lost ground during the quarter dropping by 18 to an 111 share overall,negative,financial_phrasebank
"The Baltimore Police and Fire Pension , which has about $ 1.5 billion , lost about $ 3.5 million in Madoff Ponzi scheme .",the baltimore police and fire pension which ha about 15 billion lost about 35 million in madoff ponzi scheme,negative,financial_phrasebank
"Vanhanen said the strike would be `` extremely damaging '' as some 1,300 participants and reporters begin to arrive in Finland for the one-day EU summit with Russian President Vladimir Putin in Lahti , about 100 kilometers ( 60 miles ) north of Helsinki .",vanhanen said the strike would be extremely damaging a some 1300 participant and reporter begin to arrive in finland for the oneday eu summit with russian president vladimir putin in lahti about 100 kilometer 60 mile north of helsinki,negative,financial_phrasebank
"`` Small firms are suffering at the moment because they are likely to have money trouble , '' he added .",small firm are suffering at the moment because they are likely to have money trouble he added,negative,financial_phrasebank
Altogether Finnair has canceled over 500 flights because of the strike .,altogether finnair ha canceled over 500 flight because of the strike,negative,financial_phrasebank
"Operating result , excluding one-off items , totaled EUR 9.1 mn compared to EUR 10.6 mn in continuing operations , excluding one-off items in 2004 .",operating result excluding oneoff item totaled eur 91 mn compared to eur 106 mn in continuing operation excluding oneoff item in 2004,negative,financial_phrasebank
"Dealers said the share was largely hit by investor disappointment about a refining margin of just 9.48 usd per barrel for the quarter and the performance of its shipping unit , which saw EBIT drop to 5 mln eur from 20 mln eur a year amid a fall in volumes and tanker rates .",dealer said the share wa largely hit by investor disappointment about a refining margin of just 948 usd per barrel for the quarter and the performance of it shipping unit which saw ebit drop to 5 mln eur from 20 mln eur a year amid a fall in volume and tanker rate,negative,financial_phrasebank
"Making matters more difficult , the company said it has been grappling with higher oil and gas prices , which have pushed up the cost of energy , raw materials and transportation .",making matter more difficult the company said it ha been grappling with higher oil and gas price which have pushed up the cost of energy raw material and transportation,negative,financial_phrasebank
"`` Beyond the improved voice capabilities , customers now have a streamlined way to comply with recalls and other traceability requirements , providing them with a competitive advantage .",beyond the improved voice capability customer now have a streamlined way to comply with recall and other traceability requirement providing them with a competitive advantage,positive,financial_phrasebank
Finnair was able to operate most of its leisure flights despite the strike .,finnair wa able to operate most of it leisure flight despite the strike,positive,financial_phrasebank
"The business idea of Budget Sport is to offer customers a wide range of high-quality sports equipment and clothing at low prices , the company said .",the business idea of budget sport is to offer customer a wide range of highquality sport equipment and clothing at low price the company said,neutral,financial_phrasebank
One of the headboxes will be equipped with a modern consistency control system to ensure cross machine profile of the plasterboard .,one of the headboxes will be equipped with a modern consistency control system to ensure cross machine profile of the plasterboard,neutral,financial_phrasebank
"One of the headboxes will be equipped with a modern consistency control system to ensure cross machine profile of the plasterboard , company said in a statement received by Lesprom Network .",one of the headboxes will be equipped with a modern consistency control system to ensure cross machine profile of the plasterboard company said in a statement received by lesprom network,neutral,financial_phrasebank
Small investors have voiced fears that the shares will end up with risk investors .,small investor have voiced fear that the share will end up with risk investor,negative,financial_phrasebank
"The result will also be burdened by increased fixed costs associated with operations in China , and restructuring costs in Japan .",the result will also be burdened by increased fixed cost associated with operation in china and restructuring cost in japan,negative,financial_phrasebank
"As part of the transaction , M-real and Sappi have also signed a long-term agreement on the supply of pulp and BCTMP and other smaller services and supplies .",a part of the transaction mreal and sappi have also signed a longterm agreement on the supply of pulp and bctmp and other smaller service and supply,positive,financial_phrasebank
Sales were down 14 per cent in Finland and up 27 per cent abroad where sales were lifted by the strong growth in sales in Russia and Lithuania .,sale were down 14 per cent in finland and up 27 per cent abroad where sale were lifted by the strong growth in sale in russia and lithuania,neutral,financial_phrasebank
"In Asia earlier , Japan 's Nikkei index fell 0.62 percent and Hong Kong 's Hang Seng Index rose 0.56 percent .",in asia earlier japan s nikkei index fell 062 percent and hong kong s hang seng index rose 056 percent,neutral,financial_phrasebank
4 February 2011 - Finnish privacy and security software developer Tectia Oyj ( HEL : TEC1V ) said Wednesday it has set up two strategic business units - managed security and mobile authentication .,4 february 2011 finnish privacy and security software developer tectia oyj hel tec1v said wednesday it ha set up two strategic business unit managed security and mobile authentication,neutral,financial_phrasebank
"Operating profit for the 12-month period decreased from EUR2 .9 m while turnover increased from EUR24 .5 m , as compared to the financial year 2004 .",operating profit for the 12month period decreased from eur2 9 m while turnover increased from eur24 5 m a compared to the financial year 2004,negative,financial_phrasebank
"Operating profit for the 12-month period decreased from EUR28 .2 m while net turnover increased from EUR313 .42 m , as compared to the financial year 2004 .",operating profit for the 12month period decreased from eur28 2 m while net turnover increased from eur313 42 m a compared to the financial year 2004,negative,financial_phrasebank
"Operating profit for the 12-month period decreased from EUR5 .4 m while net sales increased from EUR62 .0 m , as compared to the financial year 2004 .",operating profit for the 12month period decreased from eur5 4 m while net sale increased from eur62 0 m a compared to the financial year 2004,negative,financial_phrasebank
"Operating profit for the 12-month period decreased from EUR9 .6 m while net sales increased from EUR69 .0 m , as compared to 2005 .",operating profit for the 12month period decreased from eur9 6 m while net sale increased from eur69 0 m a compared to 2005,neutral,financial_phrasebank
"Operating profit for the six-month period decreased from EUR111 .9 m , while sales increased from EUR1 ,275 m , as compared to the corresponding period in 2006 .",operating profit for the sixmonth period decreased from eur111 9 m while sale increased from eur1 275 m a compared to the corresponding period in 2006,neutral,financial_phrasebank
"Operating profit for the six-month period decreased from EUR21m , while net sales increased from EUR436 .9 m , as compared to the corresponding period in 2007 .",operating profit for the sixmonth period decreased from eur21m while net sale increased from eur436 9 m a compared to the corresponding period in 2007,negative,financial_phrasebank
"Operating profit for the three-month period decreased from EUR1 .65 m while net sales increased from EUR14 .6 m , as compared to the corresponding period in 2005 .",operating profit for the threemonth period decreased from eur1 65 m while net sale increased from eur14 6 m a compared to the corresponding period in 2005,negative,financial_phrasebank
"In the first half of 2008 , the Bank 's operating profit fell to EUR 11.8 mn from EUR 18.9 mn , while net interest income increased to EUR 20.9 mn from EUR 18.8 mn in the first half of 2007 .",in the first half of 2008 the bank s operating profit fell to eur 118 mn from eur 189 mn while net interest income increased to eur 209 mn from eur 188 mn in the first half of 2007,negative,financial_phrasebank
"Operating profit for the 12-month period decreased from EUR157 .5 m , while net sales increased from EUR634 .3 m , as compared to 2007 .",operating profit for the 12month period decreased from eur157 5 m while net sale increased from eur634 3 m a compared to 2007,negative,financial_phrasebank
"Operating profit for the 12-month period decreased from EUR17 .9 m while net sales increased from EUR58 .3 m , as compared to 2007 .",operating profit for the 12month period decreased from eur17 9 m while net sale increased from eur58 3 m a compared to 2007,negative,financial_phrasebank
"Operating profit for the nine-month period decreased from EUR19 .9 m while net sales increased from EUR155 .7 m , as compared to the corresponding period in 2007 .",operating profit for the ninemonth period decreased from eur19 9 m while net sale increased from eur155 7 m a compared to the corresponding period in 2007,negative,financial_phrasebank
"Comparable operating profit for the quarter decreased from EUR510m while sales increased from EUR860m , as compared to the third quarter 2007 .",comparable operating profit for the quarter decreased from eur510m while sale increased from eur860m a compared to the third quarter 2007,negative,financial_phrasebank
"Earlier today , Geberit 's Finnish rival Uponor OYJ cut its full-year sales growth forecast to 6 pct from 10 pct , blaming tough conditions in Germany and the US , as well as currency factors .",earlier today geberit s finnish rival uponor oyj cut it fullyear sale growth forecast to 6 pct from 10 pct blaming tough condition in germany and the u a well a currency factor,negative,financial_phrasebank
"In the fourth quarter of 2009 , Atria 's net loss shrank to EUR 1.2 million from EUR 5.9 million and net sales contracted to EUR 340.4 million from EUR 361.1 million .",in the fourth quarter of 2009 atrium s net loss shrank to eur 12 million from eur 59 million and net sale contracted to eur 3404 million from eur 3611 million,positive,financial_phrasebank
"Operating loss totalled EUR 0.3 mn , down from a profit of EUR 5.1 mn in the first half of 2009 .",operating loss totalled eur 03 mn down from a profit of eur 51 mn in the first half of 2009,negative,financial_phrasebank
"Operating loss totalled EUR 0.9 mn , down from a profit of EUR 2.7 mn .",operating loss totalled eur 09 mn down from a profit of eur 27 mn,negative,financial_phrasebank
"Pretax loss totaled EUR 1.2 mn , down from a profit of EUR 2.1 mn in 2004 .",pretax loss totaled eur 12 mn down from a profit of eur 21 mn in 2004,negative,financial_phrasebank
"The group 's operating loss was EUR 0.8 mn , down from a profit of EUR 2.5 mn in 2004 .",the group s operating loss wa eur 08 mn down from a profit of eur 25 mn in 2004,negative,financial_phrasebank
"The Finnish national carrier said net loss in April through June was euro26 million , down from a net profit of euro13 million a year earlier .",the finnish national carrier said net loss in april through june wa euro26 million down from a net profit of euro13 million a year earlier,negative,financial_phrasebank
"It generated an operating loss of EUR 96.3 mn , down from a profit of EUR 43.9 mn .",it generated an operating loss of eur 963 mn down from a profit of eur 439 mn,negative,financial_phrasebank
"The highest growth would be in China , while weakening demand would continue in North America , UPM said .",the highest growth would be in china while weakening demand would continue in north america upm said,neutral,financial_phrasebank
"UPM said the move will lower net profit by  x20ac 385 million US$ 520 million in the second quarter , mainly due to impairment charges .",upm said the move will lower net profit by x20ac 385 million u 520 million in the second quarter mainly due to impairment charge,negative,financial_phrasebank
"Marubeni has participated in GHG - Green House Gas - emission reduction projects overseas , obtained emissions credit from its projects and has provided these to Japanese clients .",marubeni ha participated in ghg green house gas emission reduction project overseas obtained emission credit from it project and ha provided these to japanese client,neutral,financial_phrasebank
"The two companies will also partner in further developing Raiso 's cholesterol lowering brand , Benecol .",the two company will also partner in further developing raiso s cholesterol lowering brand benecol,positive,financial_phrasebank
"Below are consolidated , unaudited results for Amanda Capital under IFRS reporting standards .",below are consolidated unaudited result for amanda capital under ifrs reporting standard,neutral,financial_phrasebank
Below are unaudited consolidated results for Aspocomp Group under IFRS reporting standards .,below are unaudited consolidated result for aspocomp group under ifrs reporting standard,neutral,financial_phrasebank
"ASPOCOMP GROUP OYJ STOCK EXCHANGE RELEASE December 15 , 2006 at 4:50 PM According to the disclosure received today by Aspocomp Group Oyj , the share of Henrik Nyberg in Aspocomp Group Oyj 's share capital and votes has decreased below 5 percent .",aspocomp group oyj stock exchange release december 15 2006 at 450 pm according to the disclosure received today by aspocomp group oyj the share of henrik nyberg in aspocomp group oyj s share capital and vote ha decreased below 5 percent,neutral,financial_phrasebank
Sales fell abroad but increased in Finland .,sale fell abroad but increased in finland,neutral,financial_phrasebank
"Since the association 's data do not cover sales figures from about 100 small local breweries and sales of imported beer products , the actual market shares of its members are smaller than those given in the report .",since the association s data do not cover sale figure from about 100 small local brewery and sale of imported beer product the actual market share of it member are smaller than those given in the report,negative,financial_phrasebank
Total two offers were received by Contracting Authority for participating in this contract ; however the contract was allotted to Affecto Finland Oy .,total two offer were received by contracting authority for participating in this contract however the contract wa allotted to affecto finland oy,neutral,financial_phrasebank
"At 1.33 pm , the OMX Helsinki 25 was 0.30 pct lower at 2,463.67 and the OMX Helsinki was down 0.37 pct at 8,537.42 on volume of 256 mln eur .",at 133 pm the omx helsinki 25 wa 030 pct lower at 246367 and the omx helsinki wa down 037 pct at 853742 on volume of 256 mln eur,negative,financial_phrasebank
"At 12.01 pm , the OMX Helsinki 25 was down 0.66 pct to 3,143.57 and the OMX Helsinki was 0.67 pct lower at 10,530.74 on 253 mln eur turnover .",at 1201 pm the omx helsinki 25 wa down 066 pct to 314357 and the omx helsinki wa 067 pct lower at 1053074 on 253 mln eur turnover,negative,financial_phrasebank
"Compared with the FTSE 100 index , which fell 35.2 points ( or 0.6 % ) on the day , this was a relative price change of 0.6 % .",compared with the ftse 100 index which fell 352 point or 06 on the day this wa a relative price change of 06,neutral,financial_phrasebank
Elcoteq SE is Europe 's largest contract electronics maker and has set up a unit in Bangalore in association with Avista Advisory of Mumbai .,elcoteq se is europe s largest contract electronics maker and ha set up a unit in bangalore in association with avista advisory of mumbai,neutral,financial_phrasebank
HELSINKI ( AFX ) - KCI Konecranes said that Franklin Resources Inc 's share of voting rights in the Finnish cranes company fell last week to 4.65 pct from more than 9 pct in October 2005 .,helsinki afx kci konecranes said that franklin resource inc s share of voting right in the finnish crane company fell last week to 465 pct from more than 9 pct in october 2005,negative,financial_phrasebank
"In January-August 2009 , imports by sea in container , lorry , and trailer units fell by 27.7 % and exports by 28.6 % from the corresponding period in 2008 .",in januaryaugust 2009 import by sea in container lorry and trailer unit fell by 277 and export by 286 from the corresponding period in 2008,negative,financial_phrasebank
Liora 's got a brand-new bag .,liora s got a brandnew bag,neutral,financial_phrasebank
The airline 's share price closed down slightly at (  x20ac ) 12.51 ( $ 15US .74 ) in Helsinki .,the airline s share price closed down slightly at x20ac 1251 15us 74 in helsinki,negative,financial_phrasebank
"The OMX Helsinki 25 ended 0.47 pct lower at 3,150.55 and the OMX Helsinki was down 0.21 pct at 10,736.42 on 1.523 bln eur turnover .",the omx helsinki 25 ended 047 pct lower at 315055 and the omx helsinki wa down 021 pct at 1073642 on 1523 bln eur turnover,negative,financial_phrasebank
"The podcast , sees Harple provide the low-down on GyPSii 's platform , which takes someone 's location and demographic information to produce a contextual index of the world around them .",the podcast see harple provide the lowdown on gypsii s platform which take someone s location and demographic information to produce a contextual index of the world around them,neutral,financial_phrasebank
"When this information was released on 5 September 2008 , Nokia 's American Depositary shares fell by 8 % .",when this information wa released on 5 september 2008 nokia s american depositary share fell by 8,negative,financial_phrasebank
